symbol,ex_date,amount
T,2007-01-08,0.355
T,2007-04-05,0.355
T,2007-07-06,0.355
T,2007-10-05,0.355
T,2008-01-08,0.4
T,2008-04-08,0.4
T,2008-07-08,0.4
T,2008-10-08,0.4
T,2009-01-07,0.41
T,2009-04-07,0.41
T,2009-07-08,0.41
T,2009-10-07,0.41
T,2010-01-06,0.42
T,2010-04-07,0.42
T,2010-07-07,0.42
T,2010-10-06,0.42
T,2011-01-06,0.43
T,2011-04-06,0.43
T,2011-07-06,0.43
T,2011-10-05,0.43
T,2012-01-06,0.44
T,2012-04-05,0.44
T,2012-07-06,0.44
T,2012-10-05,0.44
T,2013-01-08,0.45
T,2013-04-08,0.45
T,2013-07-08,0.45
T,2013-10-08,0.45
T,2014-01-08,0.46
T,2014-04-08,0.46
T,2014-07-08,0.46
T,2014-10-08,0.46
T,2015-01-07,0.47
T,2015-04-08,0.47
T,2015-07-08,0.47
T,2015-10-07,0.47
T,2016-01-06,0.48
T,2016-04-06,0.48
T,2016-07-06,0.48
T,2016-10-05,0.48
T,2017-01-06,0.49
T,2017-04-06,0.49
T,2017-07-06,0.49
T,2017-10-06,0.49
T,2018-01-09,0.5
T,2018-04-09,0.5
T,2018-07-09,0.5
T,2018-10-09,0.5
T,2019-01-09,0.51
T,2019-04-09,0.51
T,2019-07-09,0.51
T,2019-10-09,0.51
T,2020-01-09,0.52
T,2020-04-08,0.52
T,2020-07-09,0.52
T,2020-10-08,0.52
T,2021-01-08,0.52
T,2021-04-08,0.52
T,2021-07-08,0.52
T,2021-10-07,0.52
T,2022-01-07,0.52
T,2022-04-13,0.278
T,2022-07-08,0.278
T,2022-10-06,0.278
T,2023-01-09,0.278
T,2023-04-06,0.278
T,2023-07-07,0.278
T,2023-10-06,0.278
T,2024-01-09,0.278
T,2024-04-09,0.278
T,2024-07-10,0.278
T,2024-10-10,0.278
T,2025-01-10,0.278
T,2025-04-10,0.278
T,2025-07-10,0.278
T,2025-10-10,0.278
T,2026-01-12,0.278
T,2026-04-10,0.278
T,2026-07-10,0.278
TLT,2006-10-02,0.354
TLT,2006-11-01,0.345
TLT,2006-12-01,0.342
TLT,2006-12-27,0.303
TLT,2007-02-01,0.355
TLT,2007-03-01,0.343
TLT,2007-04-02,0.326
TLT,2007-05-01,0.324
TLT,2007-06-01,0.338
TLT,2007-07-02,0.326
TLT,2007-08-01,0.341
TLT,2007-09-04,0.362
TLT,2007-10-01,0.345
TLT,2007-11-01,0.394
TLT,2007-12-03,0.376
TLT,2007-12-27,0.362
TLT,2008-02-01,0.329
TLT,2008-03-03,0.348
TLT,2008-04-01,0.406
TLT,2008-05-01,0.336
TLT,2008-06-02,0.327
TLT,2008-07-01,0.332
TLT,2008-08-01,0.332
TLT,2008-09-02,0.34
TLT,2008-10-01,0.29
TLT,2008-11-03,0.37
TLT,2008-12-01,0.355
TLT,2008-12-29,0.405
TLT,2009-02-02,0.285
TLT,2009-03-02,0.282
TLT,2009-04-01,0.302
TLT,2009-05-01,0.297
TLT,2009-06-01,0.305
TLT,2009-07-01,0.303
TLT,2009-08-03,0.318
TLT,2009-09-01,0.307
TLT,2009-10-01,0.307
TLT,2009-11-02,0.308
TLT,2009-12-01,0.307
TLT,2009-12-29,0.318
TLT,2010-02-01,0.325
TLT,2010-03-01,0.29
TLT,2010-04-01,0.332
TLT,2010-05-03,0.32
TLT,2010-06-01,0.326
TLT,2010-07-01,0.31
TLT,2010-08-02,0.324
TLT,2010-09-01,0.322
TLT,2010-10-01,0.392
TLT,2010-11-01,0.319
TLT,2010-12-01,0.34
TLT,2010-12-28,0.32
TLT,2011-02-01,0.32
TLT,2011-03-01,0.297
TLT,2011-04-01,0.386
TLT,2011-05-02,0.4
TLT,2011-06-01,0.352
TLT,2011-07-01,0.32
TLT,2011-08-01,0.325
TLT,2011-09-01,0.322
TLT,2011-10-03,0.306
TLT,2011-11-01,0.299
TLT,2011-12-01,0.29
TLT,2011-12-27,0.38
TLT,2012-02-01,0.289
TLT,2012-03-01,0.267
TLT,2012-04-02,0.29
TLT,2012-05-01,0.283
TLT,2012-06-01,0.263
TLT,2012-07-02,0.269
TLT,2012-08-01,0.273
TLT,2012-09-04,0.272
TLT,2012-10-01,0.26
TLT,2012-12-03,0.245
TLT,2012-12-26,0.268
TLT,2013-02-01,0.26
TLT,2013-03-01,0.254
TLT,2013-04-01,0.255
TLT,2013-05-01,0.261
TLT,2013-06-03,0.275
TLT,2013-07-01,0.252
TLT,2013-08-01,0.27
TLT,2013-09-03,0.279
TLT,2013-10-01,0.278
TLT,2013-11-01,0.288
TLT,2013-12-02,0.31
TLT,2013-12-26,0.335
TLT,2014-02-03,0.276
TLT,2014-03-03,0.263
TLT,2014-04-01,0.28
TLT,2014-05-01,0.269
TLT,2014-06-02,0.294
TLT,2014-07-01,0.292
TLT,2014-08-01,0.3
TLT,2014-09-02,0.271
TLT,2014-10-01,0.289
TLT,2014-11-03,0.29
TLT,2014-12-01,0.277
TLT,2014-12-24,0.261
TLT,2015-02-02,0.279
TLT,2015-03-02,0.252
TLT,2015-04-01,0.273
TLT,2015-05-01,0.258
TLT,2015-06-01,0.264
TLT,2015-07-01,0.258
TLT,2015-08-03,0.267
TLT,2015-09-01,0.263
TLT,2015-10-01,0.256
TLT,2015-11-02,0.267
TLT,2015-12-01,0.257
TLT,2015-12-24,0.254
TLT,2016-02-01,0.241
TLT,2016-03-01,0.248
TLT,2016-04-01,0.27
TLT,2016-05-02,0.26
TLT,2016-06-01,0.267
TLT,2016-07-01,0.255
TLT,2016-08-01,0.258
TLT,2016-09-01,0.254
TLT,2016-10-03,0.247
TLT,2016-11-01,0.25
TLT,2016-12-01,0.243
TLT,2016-12-22,0.309
TLT,2017-02-01,0.259
TLT,2017-03-01,0.234
TLT,2017-04-03,0.255
TLT,2017-05-01,0.255
TLT,2017-06-01,0.263
TLT,2017-07-03,0.258
TLT,2017-08-01,0.269
TLT,2017-09-01,0.263
TLT,2017-10-02,0.252
TLT,2017-11-01,0.263
TLT,2017-12-01,0.255
TLT,2017-12-21,0.262
TLT,2018-02-01,0.255
TLT,2018-03-01,0.239
TLT,2018-04-02,0.26
TLT,2018-05-01,0.262
TLT,2018-06-01,0.281
TLT,2018-07-02,0.275
TLT,2018-08-01,0.267
TLT,2018-09-04,0.272
TLT,2018-10-01,0.261
TLT,2018-11-01,0.275
TLT,2018-12-03,0.267
TLT,2018-12-18,0.282
TLT,2019-02-01,0.275
TLT,2019-03-01,0.253
TLT,2019-04-01,0.278
TLT,2019-05-01,0.259
TLT,2019-06-03,0.27
TLT,2019-07-01,0.26
TLT,2019-08-01,0.264
TLT,2019-09-03,0.26
TLT,2019-10-01,0.25
TLT,2019-11-01,0.246
TLT,2019-12-02,0.241
TLT,2019-12-19,0.218
TLT,2020-02-03,0.242
TLT,2020-03-02,0.229
TLT,2020-04-01,0.238
TLT,2020-05-01,0.216
TLT,2020-06-01,0.21
TLT,2020-07-01,0.192
TLT,2020-08-03,0.19
TLT,2020-09-01,0.183
TLT,2020-10-01,0.169
TLT,2020-11-02,0.169
TLT,2020-12-01,0.163
TLT,2020-12-17,0.164
TLT,2021-02-01,0.176
TLT,2021-03-01,0.172
TLT,2021-04-01,0.185
TLT,2021-05-03,0.203
TLT,2021-06-01,0.199
TLT,2021-07-01,0.188
TLT,2021-08-02,0.182
TLT,2021-09-01,0.189
TLT,2021-10-01,0.183
TLT,2021-11-01,0.188
TLT,2021-12-01,0.184
TLT,2021-12-16,0.168
TLT,2022-02-01,0.198
TLT,2022-03-01,0.185
TLT,2022-04-01,0.202
TLT,2022-05-02,0.203
TLT,2022-06-01,0.207
TLT,2022-07-01,0.227
TLT,2022-08-01,0.213
TLT,2022-09-01,0.236
TLT,2022-10-03,0.244
TLT,2022-11-01,0.236
TLT,2022-12-01,0.244
TLT,2022-12-15,0.261
TLT,2023-02-01,0.275
TLT,2023-03-01,0.25
TLT,2023-04-03,0.269
TLT,2023-05-01,0.268
TLT,2023-06-01,0.273
TLT,2023-07-03,0.278
TLT,2023-08-01,0.275
TLT,2023-09-01,0.289
TLT,2023-10-02,0.28
TLT,2023-11-01,0.286
TLT,2023-12-01,0.289
TLT,2023-12-14,0.311
TLT,2024-02-01,0.31
TLT,2024-03-01,0.295
TLT,2024-04-01,0.312
TLT,2024-05-01,0.308
TLT,2024-06-03,0.308
TLT,2024-07-01,0.291
TLT,2024-08-01,0.315
TLT,2024-09-03,0.313
TLT,2024-10-01,0.316
TLT,2024-11-01,0.311
TLT,2024-12-02,0.325
TLT,2024-12-18,0.351
TLT,2025-02-03,0.312
TLT,2025-03-03,0.29
TLT,2025-04-01,0.326
TLT,2025-05-01,0.328
TLT,2025-06-02,0.32
TLT,2025-07-01,0.328
TLT,2025-08-01,0.331
TLT,2025-09-02,0.328
TLT,2025-10-01,0.31
TLT,2025-11-03,0.325
TLT,2025-12-01,0.321
TLT,2025-12-19,0.342
TLT,2026-02-02,0.332
TLT,2026-03-02,0.301
TLT,2026-04-01,0.345
TLT,2026-05-01,0.315
TLT,2026-06-01,0.336
TLT,2026-07-01,0.318
TLT,2026-08-03,0.33
TLT,2026-09-01,0.315
TXN,2006-10-27,0.04
TXN,2007-01-29,0.04
TXN,2007-04-26,0.08
TXN,2007-07-27,0.08
TXN,2007-10-29,0.1
TXN,2008-01-29,0.1
TXN,2008-04-28,0.1
TXN,2008-07-29,0.1
TXN,2008-10-29,0.11
TXN,2009-01-28,0.11
TXN,2009-04-28,0.11
TXN,2009-07-29,0.11
TXN,2009-10-28,0.12
TXN,2010-01-28,0.12
TXN,2010-04-28,0.12
TXN,2010-07-28,0.12
TXN,2010-10-28,0.13
TXN,2011-01-27,0.13
TXN,2011-04-28,0.13
TXN,2011-07-28,0.13
TXN,2011-10-27,0.17
TXN,2012-01-27,0.17
TXN,2012-04-26,0.17
TXN,2012-07-27,0.17
TXN,2012-10-31,0.21
TXN,2013-01-29,0.21
TXN,2013-04-26,0.28
TXN,2013-07-29,0.28
TXN,2013-10-29,0.3
TXN,2014-01-29,0.3
TXN,2014-04-28,0.3
TXN,2014-07-29,0.3
TXN,2014-10-29,0.34
TXN,2015-01-28,0.34
TXN,2015-04-28,0.34
TXN,2015-07-29,0.34
TXN,2015-10-28,0.38
TXN,2016-01-28,0.38
TXN,2016-04-28,0.38
TXN,2016-07-28,0.38
TXN,2016-11-03,0.5
TXN,2017-01-27,0.5
TXN,2017-04-27,0.5
TXN,2017-07-27,0.5
TXN,2017-10-30,0.62
TXN,2018-01-30,0.62
TXN,2018-05-04,0.62
TXN,2018-07-30,0.62
TXN,2018-10-30,0.77
TXN,2019-01-30,0.77
TXN,2019-05-03,0.77
TXN,2019-07-30,0.77
TXN,2019-10-30,0.9
TXN,2020-01-30,0.9
TXN,2020-05-01,0.9
TXN,2020-07-30,0.9
TXN,2020-10-29,1.02
TXN,2021-01-29,1.02
TXN,2021-04-30,1.02
TXN,2021-07-23,1.02
TXN,2021-10-29,1.15
TXN,2022-01-28,1.15
TXN,2022-05-06,1.15
TXN,2022-07-29,1.15
TXN,2022-10-28,1.24
TXN,2023-01-30,1.24
TXN,2023-05-05,1.24
TXN,2023-07-28,1.24
TXN,2023-10-30,1.3
TXN,2024-01-30,1.3
TXN,2024-05-07,1.3
TXN,2024-07-31,1.3
TXN,2024-10-31,1.36
TXN,2025-01-31,1.36
TXN,2025-04-30,1.36
TXN,2025-07-31,1.36
TXN,2025-10-31,1.42
TXN,2026-01-30,1.42
TXN,2026-05-05,1.42
TXN,2026-07-31,1.42
UNH,2007-03-29,0.03
UNH,2008-03-31,0.03
UNH,2009-03-31,0.03
UNH,2010-04-01,0.03
UNH,2010-06-03,0.125
UNH,2010-09-10,0.125
UNH,2010-12-03,0.125
UNH,2011-03-03,0.125
UNH,2011-06-03,0.163
UNH,2011-09-02,0.163
UNH,2011-12-05,0.163
UNH,2012-03-01,0.163
UNH,2012-06-13,0.213
UNH,2012-09-12,0.213
UNH,2012-12-07,0.213
UNH,2013-03-13,0.212
UNH,2013-06-13,0.28
UNH,2013-09-11,0.28
UNH,2013-12-04,0.28
UNH,2014-03-12,0.28
UNH,2014-06-12,0.375
UNH,2014-09-10,0.375
UNH,2014-12-03,0.375
UNH,2015-03-11,0.375
UNH,2015-06-11,0.5
UNH,2015-09-09,0.5
UNH,2015-12-02,0.5
UNH,2016-03-09,0.5
UNH,2016-06-15,0.625
UNH,2016-09-07,0.625
UNH,2016-11-30,0.625
UNH,2017-03-08,0.625
UNH,2017-06-15,0.75
UNH,2017-09-07,0.75
UNH,2017-11-30,0.75
UNH,2018-03-08,0.75
UNH,2018-06-15,0.9
UNH,2018-09-06,0.9
UNH,2018-11-30,0.9
UNH,2019-03-08,0.9
UNH,2019-06-14,1.08
UNH,2019-09-13,1.08
UNH,2019-12-06,1.08
UNH,2020-03-13,1.08
UNH,2020-06-19,1.25
UNH,2020-09-11,1.25
UNH,2020-12-04,1.25
UNH,2021-03-12,1.25
UNH,2021-06-18,1.45
UNH,2021-09-10,1.45
UNH,2021-12-03,1.45
UNH,2022-03-11,1.45
UNH,2022-06-16,1.65
UNH,2022-09-09,1.65
UNH,2022-12-02,1.65
UNH,2023-03-10,1.65
UNH,2023-06-15,1.88
UNH,2023-09-08,1.88
UNH,2023-12-01,1.88
UNH,2024-03-08,1.88
UNH,2024-06-17,2.1
UNH,2024-09-16,2.1
UNH,2024-12-09,2.1
UNH,2025-03-10,2.1
UNH,2025-06-16,2.21
UNH,2025-09-15,2.21
UNH,2025-12-08,2.21
UNH,2026-03-09,2.21
UNH,2026-06-15,2.32
UNH,2026-09-14,2.32
V,2008-08-13,0.02625
V,2008-11-12,0.02625
V,2009-02-11,0.02625
V,2009-05-13,0.02625
V,2009-08-12,0.02625
V,2009-11-12,0.03125
V,2010-02-10,0.03125
V,2010-05-12,0.03125
V,2010-08-11,0.03125
V,2010-11-17,0.0375
V,2011-02-09,0.0375
V,2011-05-18,0.0375
V,2011-08-17,0.0375
V,2011-11-16,0.055
V,2012-02-15,0.055
V,2012-05-16,0.055
V,2012-08-15,0.055
V,2012-11-14,0.0825
V,2013-02-13,0.0825
V,2013-05-15,0.0825
V,2013-08-14,0.0825
V,2013-11-13,0.1
V,2014-02-12,0.1
V,2014-05-14,0.1
V,2014-08-13,0.1
V,2014-11-12,0.12
V,2015-02-11,0.12
V,2015-05-13,0.12
V,2015-08-12,0.12
V,2015-11-10,0.14
V,2016-02-17,0.14
V,2016-05-11,0.14
V,2016-08-17,0.14
V,2016-11-16,0.165
V,2017-02-15,0.165
V,2017-05-17,0.165
V,2017-08-16,0.165
V,2017-11-16,0.195
V,2018-02-15,0.21
V,2018-05-17,0.21
V,2018-08-16,0.21
V,2018-11-15,0.25
V,2019-02-14,0.25
V,2019-05-16,0.25
V,2019-08-15,0.25
V,2019-11-14,0.3
V,2020-02-13,0.3
V,2020-05-13,0.3
V,2020-08-13,0.3
V,2020-11-12,0.32
V,2021-02-11,0.32
V,2021-05-13,0.32
V,2021-08-12,0.32
V,2021-11-10,0.375
V,2022-02-10,0.375
V,2022-05-12,0.375
V,2022-08-11,0.375
V,2022-11-09,0.45
V,2023-02-09,0.45
V,2023-05-11,0.45
V,2023-08-10,0.45
V,2023-11-08,0.52
V,2024-02-08,0.52
V,2024-05-16,0.52
V,2024-08-09,0.52
V,2024-11-12,0.59
V,2025-02-11,0.59
V,2025-05-13,0.59
V,2025-08-12,0.59
V,2025-11-12,0.67
V,2026-02-10,0.67
V,2026-05-12,0.67
V,2026-08-11,0.67
VZ,2006-10-05,0.364226
VZ,2007-01-08,0.378086
VZ,2007-04-05,0.378086
VZ,2007-07-06,0.378086
VZ,2007-10-05,0.401425
VZ,2008-01-08,0.401425
VZ,2008-04-08,0.403292
VZ,2008-07-08,0.403292
VZ,2008-10-08,0.431429
VZ,2009-01-07,0.431429
VZ,2009-04-07,0.431429
VZ,2009-07-08,0.431429
VZ,2009-10-07,0.445497
VZ,2010-01-06,0.445497
VZ,2010-04-07,0.445497
VZ,2010-07-07,0.475
VZ,2010-10-06,0.488
VZ,2011-01-06,0.488
VZ,2011-04-06,0.488
VZ,2011-07-06,0.488
VZ,2011-10-05,0.5
VZ,2012-01-06,0.5
VZ,2012-04-05,0.5
VZ,2012-07-06,0.5
VZ,2012-10-05,0.515
VZ,2013-01-08,0.515
VZ,2013-04-08,0.515
VZ,2013-07-08,0.515
VZ,2013-10-08,0.53
VZ,2014-01-08,0.53
VZ,2014-04-08,0.53
VZ,2014-07-08,0.53
VZ,2014-10-08,0.55
VZ,2015-01-07,0.55
VZ,2015-04-08,0.55
VZ,2015-07-08,0.55
VZ,2015-10-07,0.565
VZ,2016-01-06,0.565
VZ,2016-04-06,0.565
VZ,2016-07-06,0.565
VZ,2016-10-05,0.578
VZ,2017-01-06,0.578
VZ,2017-04-06,0.578
VZ,2017-07-06,0.578
VZ,2017-10-06,0.59
VZ,2018-01-09,0.59
VZ,2018-04-09,0.59
VZ,2018-07-09,0.59
VZ,2018-10-09,0.603
VZ,2019-01-09,0.603
VZ,2019-04-09,0.603
VZ,2019-07-09,0.603
VZ,2019-10-09,0.615
VZ,2020-01-09,0.615
VZ,2020-04-09,0.615
VZ,2020-07-09,0.615
VZ,2020-10-08,0.628
VZ,2021-01-07,0.628
VZ,2021-04-08,0.628
VZ,2021-07-08,0.628
VZ,2021-10-07,0.64
VZ,2022-01-07,0.64
VZ,2022-04-07,0.64
VZ,2022-07-07,0.64
VZ,2022-10-06,0.653
VZ,2023-01-09,0.653
VZ,2023-04-06,0.653
VZ,2023-07-07,0.653
VZ,2023-10-06,0.665
VZ,2024-01-09,0.665
VZ,2024-04-09,0.665
VZ,2024-07-10,0.665
VZ,2024-10-10,0.678
VZ,2025-01-10,0.678
VZ,2025-04-10,0.678
VZ,2025-07-10,0.678
VZ,2025-10-10,0.69
VZ,2026-01-12,0.69
VZ,2026-04-10,0.708
VZ,2026-07-10,0.708
WMT,2006-12-13,0.056
WMT,2007-03-14,0.073333
WMT,2007-05-16,0.073333
WMT,2007-08-15,0.073333
WMT,2007-12-12,0.073333
WMT,2008-03-12,0.079333
WMT,2008-05-14,0.079333
WMT,2008-08-13,0.079333
WMT,2008-12-11,0.079333
WMT,2009-03-11,0.091
WMT,2009-05-13,0.091
WMT,2009-08-12,0.091
WMT,2009-12-09,0.091
WMT,2010-03-10,0.101
WMT,2010-05-12,0.101
WMT,2010-08-11,0.101
WMT,2010-12-08,0.101
WMT,2011-03-09,0.121667
WMT,2011-05-11,0.121667
WMT,2011-08-10,0.121667
WMT,2011-12-07,0.121667
WMT,2012-03-08,0.132667
WMT,2012-05-09,0.132667
WMT,2012-08-08,0.132667
WMT,2012-12-05,0.132667
WMT,2013-03-08,0.156667
WMT,2013-05-08,0.156667
WMT,2013-08-07,0.156667
WMT,2013-12-04,0.156667
WMT,2014-03-07,0.16
WMT,2014-05-07,0.16
WMT,2014-08-06,0.16
WMT,2014-12-03,0.16
WMT,2015-03-11,0.163333
WMT,2015-05-06,0.163333
WMT,2015-08-05,0.163333
WMT,2015-12-02,0.163333
WMT,2016-03-09,0.166667
WMT,2016-05-11,0.166667
WMT,2016-08-10,0.166667
WMT,2016-12-07,0.166667
WMT,2017-03-08,0.17
WMT,2017-05-10,0.17
WMT,2017-08-09,0.17
WMT,2017-12-07,0.17
WMT,2018-03-08,0.173333
WMT,2018-05-10,0.173333
WMT,2018-08-09,0.173333
WMT,2018-12-06,0.173333
WMT,2019-03-14,0.176667
WMT,2019-05-09,0.176667
WMT,2019-08-08,0.176667
WMT,2019-12-05,0.176667
WMT,2020-03-19,0.18
WMT,2020-05-07,0.18
WMT,2020-08-13,0.18
WMT,2020-12-10,0.18
WMT,2021-03-18,0.183333
WMT,2021-05-06,0.183333
WMT,2021-08-12,0.183333
WMT,2021-12-09,0.183333
WMT,2022-03-17,0.186667
WMT,2022-05-05,0.186667
WMT,2022-08-11,0.186667
WMT,2022-12-08,0.186667
WMT,2023-03-16,0.19
WMT,2023-05-04,0.19
WMT,2023-08-10,0.19
WMT,2023-12-07,0.19
WMT,2024-03-14,0.208
WMT,2024-05-09,0.208
WMT,2024-08-16,0.208
WMT,2024-12-13,0.208
WMT,2025-03-21,0.235
WMT,2025-05-09,0.235
WMT,2025-08-15,0.235
WMT,2025-12-12,0.235
WMT,2026-03-20,0.248
WMT,2026-05-08,0.248
WMT,2026-08-21,0.248
XLF,2006-12-15,0.22827
XLF,2007-03-16,0.120227
XLF,2007-06-15,0.165719
XLF,2007-09-21,0.207149
XLF,2007-12-21,0.212835
XLF,2008-03-20,0.160845
XLF,2008-06-20,0.16247
XLF,2008-09-19,0.154346
XLF,2008-12-19,0.14866
XLF,2009-03-20,0.069862
XLF,2009-06-19,0.049553
XLF,2009-09-18,0.03818
XLF,2009-12-18,0.042242
XLF,2010-03-19,0.029245
XLF,2010-06-18,0.025183
XLF,2010-09-17,0.026807
XLF,2010-12-17,0.045491
XLF,2011-03-18,0.034119
XLF,2011-06-17,0.043054
XLF,2011-09-16,0.040617
XLF,2011-12-16,0.064988
XLF,2012-03-16,0.040617
XLF,2012-06-15,0.05524
XLF,2012-09-21,0.053615
XLF,2012-12-21,0.084484
XLF,2013-03-15,0.050366
XLF,2013-06-21,0.062551
XLF,2013-09-20,0.0658
XLF,2013-12-20,0.082047
XLF,2014-03-21,0.067425
XLF,2014-06-20,0.073111
XLF,2014-09-19,0.07961
XLF,2014-12-19,0.102356
XLF,2015-03-20,0.073924
XLF,2015-06-19,0.089358
XLF,2015-09-18,0.091795
XLF,2015-12-18,0.121852
XLF,2016-03-18,0.081235
XLF,2016-06-17,0.098294
XLF,2016-09-16,0.092608
XLF,2016-12-16,0.107
XLF,2017-03-17,0.088
XLF,2017-06-16,0.093
XLF,2017-09-15,0.103
XLF,2017-12-15,0.128
XLF,2018-03-16,0.105
XLF,2018-06-15,0.119
XLF,2018-09-21,0.128
XLF,2018-12-21,0.145
XLF,2019-03-15,0.135
XLF,2019-06-21,0.139
XLF,2019-09-20,0.144
XLF,2019-12-20,0.156
XLF,2020-03-23,0.159
XLF,2020-06-22,0.152
XLF,2020-09-21,0.135
XLF,2020-12-21,0.152
XLF,2021-03-22,0.151
XLF,2021-06-21,0.139
XLF,2021-09-20,0.162
XLF,2021-12-20,0.184
XLF,2022-03-21,0.152
XLF,2022-06-21,0.164
XLF,2022-09-19,0.173
XLF,2022-12-19,0.21
XLF,2023-03-20,0.153
XLF,2023-06-20,0.15
XLF,2023-09-18,0.155
XLF,2023-12-18,0.184
XLF,2024-03-18,0.153
XLF,2024-06-24,0.163
XLF,2024-09-23,0.165
XLF,2024-12-23,0.206
XLF,2025-03-24,0.179
XLF,2025-06-23,0.172
XLF,2025-09-22,0.178
XLF,2025-12-22,0.191
XLF,2026-03-23,0.251
XLF,2026-06-22,0.187
XOM,2006-11-09,0.32
XOM,2007-02-07,0.32
XOM,2007-05-10,0.35
XOM,2007-08-09,0.35
XOM,2007-11-07,0.35
XOM,2008-02-07,0.35
XOM,2008-05-09,0.4
XOM,2008-08-11,0.4
XOM,2008-11-07,0.4
XOM,2009-02-06,0.4
XOM,2009-05-11,0.42
XOM,2009-08-11,0.42
XOM,2009-11-09,0.42
XOM,2010-02-08,0.42
XOM,2010-05-11,0.44
XOM,2010-08-11,0.44
XOM,2010-11-09,0.44
XOM,2011-02-08,0.44
XOM,2011-05-11,0.47
XOM,2011-08-10,0.47
XOM,2011-11-08,0.47
XOM,2012-02-08,0.47
XOM,2012-05-10,0.57
XOM,2012-08-09,0.57
XOM,2012-11-07,0.57
XOM,2013-02-07,0.57
XOM,2013-05-09,0.63
XOM,2013-08-09,0.63
XOM,2013-11-07,0.63
XOM,2014-02-06,0.63
XOM,2014-05-09,0.69
XOM,2014-08-11,0.69
XOM,2014-11-07,0.69
XOM,2015-02-06,0.69
XOM,2015-05-11,0.73
XOM,2015-08-11,0.73
XOM,2015-11-09,0.73
XOM,2016-02-09,0.73
XOM,2016-05-11,0.75
XOM,2016-08-10,0.75
XOM,2016-11-08,0.75
XOM,2017-02-08,0.75
XOM,2017-05-10,0.77
XOM,2017-08-10,0.77
XOM,2017-11-10,0.77
XOM,2018-02-09,0.77
XOM,2018-05-11,0.82
XOM,2018-08-10,0.82
XOM,2018-11-09,0.82
XOM,2019-02-08,0.82
XOM,2019-05-10,0.87
XOM,2019-08-12,0.87
XOM,2019-11-08,0.87
XOM,2020-02-10,0.87
XOM,2020-05-12,0.87
XOM,2020-08-12,0.87
XOM,2020-11-10,0.87
XOM,2021-02-09,0.87
XOM,2021-05-12,0.87
XOM,2021-08-12,0.87
XOM,2021-11-10,0.88
XOM,2022-02-09,0.88
XOM,2022-05-12,0.88
XOM,2022-08-11,0.88
XOM,2022-11-14,0.91
XOM,2023-02-13,0.91
XOM,2023-05-15,0.91
XOM,2023-08-15,0.91
XOM,2023-11-14,0.95
XOM,2024-02-13,0.95
XOM,2024-05-14,0.95
XOM,2024-08-15,0.95
XOM,2024-11-14,0.99
XOM,2025-02-12,0.99
XOM,2025-05-15,0.99
XOM,2025-08-15,0.99
XOM,2025-11-14,1.03
XOM,2026-02-12,1.03
XOM,2026-05-15,1.03
XOM,2026-08-17,1.03
